date,PE,PE_TTM,PB_LF,VAL_PB_PERCENTILE,VAL_PE_PERCENTILE,PS,ROE_TTM,OPEN,CLOSE,HIGH,LOW,PCT_CHG,VOLUME
2007-01-15,59.5758,50.096900939941406,2.5281999111175537,46.71616219303255,80.12564249000572,1.5131,8.2359,1881.467,1986.539,1986.539,1881.467,5.5685310452540815,3881263032.0
2007-01-16,61.6613,51.85060119628906,2.6166999340057373,48.85779554540261,81.01085094231868,1.5661,8.2359,1991.691,2055.016,2055.016,1991.0410000000002,3.4470503725323334,4807441898.0
2007-01-17,61.0722,51.32410049438477,2.5913000106811523,48.37235865219874,80.92518560822387,1.5512,8.2359,2064.2889999999998,2035.651,2093.89,1992.539,-0.9423284295596728,5883288700.0
2007-01-18,62.405,52.44419860839844,2.6477999687194824,49.68589377498572,81.23929183323814,1.585,8.2359,2025.8529999999998,2085.403,2085.403,2002.656,2.4440338741758643,5094946000.0
2007-01-19,63.9789,54.23009872436523,2.7402000427246094,54.069103369503146,82.26727584237578,1.6396,8.2359,2097.505,2159.638,2159.646,2097.505,3.559743608309767,5792516800.0
2007-01-22,66.9958,56.78720092773438,2.8694000244140625,60.43689320388349,83.95202741290693,1.7169,8.2359,2183.437,2258.986,2259.029,2183.437,4.600215406470898,6358920100.0
2007-01-23,66.6716,56.72610092163086,2.8698999881744385,60.508280982295815,83.89491719017705,1.7163,8.2359,2267.4539999999997,2261.785,2268.687,2175.598,0.1239051503639234,6108017600.0
2007-01-24,67.3301,57.30730056762695,2.8970000743865967,61.99314677327242,84.0376927470017,1.7341,8.2359,2260.707000000001,2283.696,2295.258,2236.575,0.9687481347696648,5104122200.0
2007-01-25,63.8583,54.40299987792969,2.762700080871582,55.22558537978297,82.49571673329525,1.6517,8.2359,2271.519,2174.239,2271.519,2172.984,-4.792975947761869,4817566000.0
2007-01-26,64.0922,54.36629867553711,2.776700019836426,55.85379782981153,82.46716162193033,1.6597,8.2359,2143.994,2186.27,2196.278,2061.66,0.5533430317458177,4475940500.0
2007-01-29,66.0351,56.09479904174805,2.8706998825073238,60.6082238720731,83.63792118789263,1.7156,8.2359,2201.5860000000002,2260.596,2261.242,2201.5860000000002,3.3996715867665026,4564666200.0
2007-01-30,65.9687,55.96009826660156,2.85509991645813,59.6516276413478,83.52370074243291,1.7069999999999999,8.2359,2271.474,2255.938,2280.725,2230.652,-0.20605185535141626,5024768700.0
2007-01-31,62.6678,53.13710021972656,2.712599992752075,52.31296402055968,81.55339805825244,1.6207,8.2359,2251.3179999999998,2142.891,2258.698,2129.786,-5.01108629758442,4904692400.0
2007-02-01,63.0722,53.5364990234375,2.734999895095825,53.56938892061679,81.7818389491719,1.6337,8.2359,2120.007,2165.405,2176.195,2080.1620000000007,1.0506367332729534,4233884500.0
2007-02-02,60.9199,51.91680145263672,2.7002999782562256,51.827527127355786,81.06796116504856,1.6014,8.2359,2170.03,2127.104,2190.958,2124.298,-1.7687684290005974,3861061000.0
2007-02-05,61.6221,52.51890182495117,2.728100061416626,53.02684180468303,81.26784694460308,1.6204,8.2359,2122.369,2152.25,2166.094,2118.871,1.1821706884101664,3013411000.0
2007-02-06,62.7672,53.58269882202149,2.786200046539306,56.32495716733296,81.81039406053684,1.6537,8.2359,2158.498,2198.239,2198.626,2148.099,2.136787083284936,3087618500.0
2007-02-07,63.637,54.47249984741211,2.8376998901367188,58.82352941176471,82.58138206739007,1.6708,8.2359,2209.652,2237.944,2237.944,2208.3779999999997,1.8062185230996235,3832705000.0
2007-02-08,64.551,55.49089813232422,2.887700080871582,61.4791547687036,83.29525985151342,1.7002,8.2359,2245.078,2278.445,2282.1929999999998,2233.521,1.8097414412514443,3905389700.0
2007-02-09,63.7626,55.17530059814453,2.894399881362915,61.850371216447755,83.00970873786406,1.7039,8.2359,2282.627,2287.381,2300.806,2263.612,0.3921973100074697,3716182200.0
2007-02-12,64.9957,56.3759994506836,2.9600000381469727,65.16276413478013,83.72358652198744,1.7388,8.2359,2291.66,2341.072,2341.072,2291.66,2.3472696503118744,3618835300.0
2007-02-13,66.3902,57.38000106811523,3.013999938964844,67.10451170759565,84.06624785836665,1.7669,8.2359,2351.65,2384.158,2384.158,2338.565,1.8404389100377856,3816378300.0
2007-02-14,67.7487,58.62089920043945,3.0804998874664307,69.07481439177613,84.66590519703027,1.8018,8.2359,2386.835,2435.959,2445.765,2380.736,2.1727167410884656,4406558200.0
2007-02-15,69.354,60.37300109863281,3.170099973678589,70.84523129640206,85.49400342661336,1.8511,8.2359,2451.436,2512.402,2512.55,2451.3179999999998,3.138107004264038,5151645900.0
2007-02-16,69.9379,60.85020065307617,3.2047998905181885,71.35922330097088,85.6082238720731,1.8708,8.2359,2528.8360000000002,2541.409,2581.56,2519.232,1.1545524959779552,5405675100.0
2007-02-26,72.6626,63.22090148925781,3.329699993133545,73.21530553969158,86.95031410622501,1.9437,8.2359,2557.254,2642.114,2642.114,2532.097,3.962565647638768,4896308400.0
2007-02-27,66.1984,57.580299377441406,3.033400058746338,67.90405482581382,84.18046830382639,1.7708,8.2359,2654.435,2405.574,2673.53,2402.719,-8.95267955886839,7240425400.0
2007-02-28,68.9778,60.05009841918945,3.166699886322021,70.75956596230726,85.43689320388349,1.8467,8.2359,2370.951,2513.533,2520.0,2369.053,4.48786859186206,5302502900.0
2007-03-01,67.3987,58.71739959716797,3.09879994392395,69.3889206167904,84.78012564249,1.806,8.2359,2526.154,2459.511,2526.159,2417.842,-2.1492457031596537,5882813900.0
