date,PE,PE_TTM,PB_LF,VAL_PB_PERCENTILE,VAL_PE_PERCENTILE,PS,ROE_TTM,OPEN,CLOSE,HIGH,LOW,PCT_CHG,VOLUME,PE_TTM_CUR_PCT,PE_TTM_GLOBAL_PCT,PB_LF_CUR_PCT,PB_LF_GLOBAL_PCT
2014-01-10,61.0448,61.05690002441406,2.8926999568939213,36.273428886438815,24.586549062844554,2.5383,5.6071,5890.7283,5773.4396,5905.4871,5762.0401,-2.399714128840256,376241793.0,0.0,24.30517711171662,0.0,35.858310626703
2014-01-13,60.541,60.55289840698242,2.8689000606536865,35.667034178610805,23.15325248070561,2.5173,5.6071,5785.562,5717.4243,5839.264,5677.2719,-0.9702240584624808,326033052.0,0.0,22.888283378746593,0.0,35.258855585831064
2014-01-14,61.7661,61.7781982421875,2.9268999099731445,37.10033076074971,26.515986769570013,2.5683,5.6071,5716.0815,5853.2979,5853.2979,5695.7446,2.376482710929813,362092376.0,16.666666666666664,26.212534059945504,16.666666666666664,36.67574931880109
2014-01-15,62.6445,62.65679931640625,2.9684998989105225,38.14773980154353,28.94156560088203,2.6048,5.6071,5845.6226,5949.5971,5986.316999999999,5832.2938,1.6452126928308295,492930576.0,38.46153846153847,28.719346049046322,23.076923076923077,37.711171662125345
2014-01-16,62.4348,63.782798767089844,2.9556000232696533,37.87210584343991,32.304299889746424,2.5961,5.6071,5941.8512,5921.7965,5967.6946,5892.6151,-0.4672686155504475,409382871.0,57.14285714285714,32.15258855585831,21.428571428571427,37.43869209809264
2014-01-17,61.3868,62.71210098266602,2.9059998989105225,36.65931642778391,29.16207276736494,2.5525,5.6071,5899.8723,5829.9427,5909.8242,5824.6555,-1.5511137540778506,424841405.0,46.666666666666664,28.93732970027248,13.333333333333334,36.23978201634878
2014-01-20,61.1842,62.50510025024414,2.896399974822998,36.38368246968026,28.50055126791621,2.5441,5.6071,5831.1843,5810.3639,5873.4178,5754.9738,-0.33583177412703075,343932496.0,31.25,28.228882833787466,12.5,35.967302452316076
2014-01-21,61.7919,63.12590026855469,2.916800022125244,36.87982359426682,30.54024255788313,2.5693,5.6071,5816.1994,5872.306,5874.6624,5809.5725,1.0660623166820808,334490104.0,58.82352941176471,30.354223433242506,23.52941176470588,36.45776566757493
2014-01-22,63.5126,64.88390350341797,2.997999906539917,39.195148842337375,35.777287761852264,2.6409,5.6071,5878.2976,6034.4107,6041.0029,5876.7489,2.7604947698570337,626344386.0,94.44444444444444,35.74931880108992,61.111111111111114,38.746594005449595
2014-01-23,64.1565,65.54170227050781,3.021399974822998,39.80154355016538,37.59647188533628,2.6677,5.6071,6016.0449,6087.3599,6125.7051,6011.0327,0.8774543635221914,534681576.0,100.0,37.6566757493188,68.42105263157895,39.346049046321525
2014-01-24,64.9134,66.30999755859375,3.05649995803833,40.73869900771775,39.96692392502757,2.6991,5.6071,6066.2603,6162.2626,6179.2343,6060.5006,1.2304628152509869,525862628.0,100.0,40.05449591280654,75.0,40.2724795640327
2014-01-27,65.8534,67.27970123291016,2.9758999347686768,38.478500551267906,43.384785005512676,2.7382,5.6071,6153.4495,6139.2189,6220.6826,6134.7816,-0.373948685666206,495443643.0,100.0,43.596730245231605,42.857142857142854,38.038147138964575
2014-01-28,65.3486,66.70610046386719,2.952500104904175,37.81697905181918,41.565600882028654,2.7172,5.6071,6129.9692,6094.4949,6170.2959,6029.7905,-0.7284965844759203,376430250.0,95.45454545454545,41.74386920980926,27.27272727272727,37.38419618528611
2014-01-29,66.5239,65.34580230712889,3.0064001083374023,39.41565600882029,37.15545755237045,2.7661,5.6071,6098.7468,6221.3404,6233.8845,6098.7468,2.0813127598154257,463238713.0,82.6086956521739,37.22070844686648,65.21739130434783,38.96457765667575
2014-01-30,67.5141,66.31849670410156,3.051100015640259,40.57331863285557,40.02205071664829,2.8073,5.6071,6209.199000000001,6307.246,6367.1803,6191.1749,1.3808214062680135,518797901.0,91.66666666666666,40.108991825613074,75.0,40.108991825613074
2014-02-07,70.1414,68.89929962158203,3.1698999404907227,44.04630650496141,45.97574421168688,2.9165,5.6071,6275.8696,6558.3735,6564.3116,6261.3426,3.981571354597547,730500239.0,100.0,46.53950953678474,100.0,43.54223433242507
2014-02-10,71.8412,70.56890106201172,3.2467000484466566,46.251378169790534,49.33847850055127,2.9872,5.6071,6591.8379,6726.9129,6748.4681,6591.8379,2.5698353410338792,957930190.0,100.0,49.91825613079019,100.0,45.72207084468665
2014-02-11,71.2072,69.94609832763672,3.2179999351501465,45.31422271223815,48.180815876515986,2.9608,5.6071,6738.9961,6664.9113,6750.4165,6572.2554,-0.9216947048623226,835336932.0,96.29629629629629,48.77384196185286,96.29629629629629,44.79564032697548
2014-02-12,72.074,70.79759979248047,3.2223999500274663,45.47960308710032,49.94487320837928,2.9969,5.6071,6658.8681,6679.6707,6689.4082,6579.2061,0.2214493087102287,623353985.0,100.0,50.51771117166213,96.42857142857143,44.95912806539509
2014-02-13,69.8753,68.63780212402344,3.1236999034881587,42.61300992282249,45.58985667034179,2.9054,5.6071,6660.8669999999975,6471.5312,6662.9338,6469.7077,-3.1160143867571097,693673991.0,86.20689655172413,46.15803814713896,86.20689655172413,42.12534059945504
2014-02-14,70.6216,69.37100219726561,3.157099962234497,43.384785005512676,46.91289966923925,2.9365,5.6071,6462.8994,6551.6437,6551.9886,6436.5438,1.2379218692478724,498143049.0,90.0,47.520435967302454,86.66666666666667,42.88828337874659
2014-02-17,73.4086,72.10260009765625,3.281399965286255,47.601984564498345,51.87431091510474,3.0524,5.6071,6597.6469,6817.3409,6817.3409,6597.6469,4.055428105774442,901863111.0,100.0,52.42506811989101,100.0,47.0299727520436
2014-02-18,73.0124,71.44979858398438,3.2616000175476074,46.80264608599779,50.9922822491731,3.0359,5.6071,6829.0172,6784.3904,6829.2437,6743.0595,-0.4833336117898978,752076738.0,96.875,51.55313351498637,96.875,46.26702997275204
2014-02-19,72.2707,70.7239990234375,3.22849988937378,45.70011025358324,49.66923925027563,3.005,5.6071,6767.6513,6707.7436,6782.1829,6665.5706,-1.1297522029392713,621326720.0,90.9090909090909,50.24523160762943,90.9090909090909,45.177111716621255
2014-02-20,70.7248,69.19789886474611,3.1591999530792236,43.55016538037487,46.527012127894146,2.9408,5.6071,6707.3168,6572.722,6729.4705,6565.1826,-2.0129213048632333,561373280.0,79.41176470588235,47.13896457765668,79.41176470588235,43.05177111716621
2014-02-21,70.7058,69.03669738769531,3.1577999591827406,43.439911797133405,46.196251378169784,2.94,5.6071,6562.3371,6584.6772,6631.8654,6521.686,0.18189115559733604,488442769.00000006,77.14285714285715,46.7574931880109,77.14285714285715,42.94277929155314
2014-02-24,70.2451,68.62349700927734,3.1435999870300293,42.998897464167584,45.534729878721066,2.9235,5.6071,6549.6057,6562.5065,6568.9224,6481.735,-0.3367013951724113,537496697.0,69.44444444444444,46.10354223433242,72.22222222222221,42.50681198910082
2014-02-25,66.3857,64.80349731445311,2.970200061798096,38.20286659316427,35.44652701212789,2.7629,5.6071,6565.9885,6185.1032,6615.0475,6146.2739,-5.7509017324402025,789590222.0,45.94594594594595,35.367847411444146,24.324324324324326,37.76566757493188
2014-02-26,66.2904,64.18119812011719,2.9633998870849614,38.09261300992282,34.233737596471876,2.7589,5.6071,6132.0129,6178.4475,6179.4664,5983.2994,-0.10760855210951603,528895016.0,34.21052631578947,34.05994550408719,21.052631578947366,37.6566757493188
2014-02-27,65.9137,63.32809829711914,2.94320011138916,37.651598676957,30.8710033076075,2.7433,5.6071,6191.4048,6128.1838,6327.8079,6125.2544,-0.813532849473924,645693550.0,28.205128205128204,30.73569482288828,15.384615384615385,37.22070844686648
2014-02-28,66.6235,63.50279998779297,2.9714999198913574,38.257993384784996,31.64277839029768,2.7728,5.6071,6142.6105,6206.104,6207.6761,6033.2476,1.2715055968132103,488419244.00000006,30.0,31.498637602179834,30.0,37.82016348773842
2014-03-03,68.2969,65.097900390625,3.0462000370025635,40.46306504961411,36.38368246968026,2.8424,5.6071,6278.973000000001,6377.1931,6378.0756,6272.6631,2.7567875111342017,630637102.0,53.65853658536586,36.40326975476839,53.65853658536586,40.0
2014-03-04,68.6866,65.46929931640625,3.0636000633239746,40.84895259095921,37.4310915104741,2.8587,5.6071,6358.6255,6417.6128,6451.6564,6314.1858,0.6338164669970471,685672843.0,59.523809523809526,37.49318801089918,59.523809523809526,40.38147138964578
2014-03-05,67.7293,64.70120239257811,3.0276000499725337,40.13230429988975,35.226019845644984,2.8234,5.6071,6433.0387,6348.8664,6442.7188,6336.2157,-1.071214517647434,566745601.0,39.53488372093023,35.14986376021799,48.837209302325576,39.67302452316076
2014-03-06,66.7456,64.01899719238281,2.9955999851226807,39.08489525909592,33.40683572216097,2.7876,5.6071,6331.7136,6287.7605,6331.7136,6196.9892,-0.9624694575396888,474196891.0,34.090909090909086,33.2425068119891,38.63636363636363,38.63760217983651
2014-03-07,66.5082,63.79140090942383,2.984999895095825,38.809261300992276,32.35942668136714,2.7777,5.6071,6291.041,6271.8502,6346.8729,6243.0731,-0.253036037234568,465699648.00000006,31.11111111111111,32.207084468664846,35.55555555555556,38.36512261580381
2014-03-10,63.3172,60.7307014465332,2.8417000770568848,34.068357221609695,23.649393605292172,2.6444,5.6071,6216.2453,5996.7497,6216.2453,5976.6138,-4.386273447666202,582538723.0,2.1739130434782608,23.37874659400545,0.0,33.678474114441414
2014-03-11,62.6353,60.36909866333008,2.8248000144958496,33.24145534729879,22.71223814773981,2.6271,5.6071,5977.1119,5965.8177,6012.46,5892.4047,-0.5158127577010709,424587110.0,0.0,22.45231607629428,0.0,32.86103542234333
2014-03-12,62.1636,60.19419860839844,2.8127999305725098,32.55237045203969,22.105843439911794,2.6108,5.6071,5965.8026,5939.2464,6002.7962,5835.825,-0.4453924229028925,380587300.0,0.0,21.852861035422343,0.0,32.15258855585831
2014-03-13,63.532,61.27000045776367,2.863100051879884,35.391400220507165,25.02756339581036,2.6562,5.6071,5950.5115,6054.9775,6057.8235,5941.0059,1.9485822309039071,442937232.0,10.204081632653061,24.741144414168936,6.122448979591836,34.986376021798364
2014-03-14,63.0001,60.75699996948242,2.839099884033203,33.84785005512679,23.75964718853363,2.6339,5.6071,6020.8767,6011.2161,6044.2353,5959.5944,-0.7227343123901009,357816720.0,8.0,23.487738419618527,4.0,33.46049046321526
2014-03-17,63.709,62.12530136108398,2.897200107574463,36.438809261300996,27.34288864388093,2.6655,5.6071,6038.7745,6138.9027,6142.0453,6003.9249,2.1241392403111243,447734907.0,15.686274509803921,27.029972752043598,15.686274509803921,36.02179836512261
2014-03-18,63.4754,62.03900146484375,2.890199899673462,36.0529217199559,27.122381477398015,2.6831,5.6071,6140.6254,6125.2663,6180.6258,6115.5343,-0.22213090297064672,426582694.00000006,15.384615384615385,26.811989100817442,11.538461538461538,35.64032697547684
2014-03-19,63.3653,62.03799819946289,2.890899896621704,36.10804851157664,27.067254685777286,2.6834,5.6071,6102.7403,6139.4888,6141.4528,6045.3217,0.2321939864067601,480557398.00000006,15.09433962264151,26.7574931880109,13.20754716981132,35.694822888283376
2014-03-20,61.3667,60.08140182495117,2.7997000217437744,31.64277839029768,21.719955898566703,2.5988,5.6071,6127.2217,5940.9684,6160.244000000002,5937.9158,-3.233500482971813,559333280.0,0.0,21.47138964577657,0.0,31.28065395095368
2014-03-21,62.4243,61.1167984008789,2.8480000495910645,34.61962513781698,24.751929437706732,2.6435,5.6071,5910.9281,6035.8343,6044.8309,5838.9709,1.5968086953635483,591978212.0,12.727272727272727,24.46866485013624,9.090909090909092,34.223433242506815
2014-03-24,62.6667,61.18460083007813,2.8455998897552486,34.50937155457552,24.80705622932745,2.6378,5.6071,6028.8396,6030.4308,6055.9035,6001.2968,-0.08952366369634017,501174871.0,14.285714285714285,24.52316076294278,8.928571428571429,34.11444141689373
2014-03-25,62.2401,61.37329864501953,2.854300022125244,34.97794928335171,25.35832414553473,2.6437,5.6071,6023.7432,6044.9402,6068.1894,6000.3823,0.2406030428207536,435563343.0,17.543859649122805,25.068119891008173,12.280701754385964,34.55040871934605
2014-03-26,59.4687,60.01089859008789,2.8348000049591064,33.46196251378169,21.499448732083792,2.5053,5.6071,6053.4713,6022.0547,6061.9831,6004.6244,-0.3785893531254506,369716890.0,0.0,21.25340599455041,5.172413793103448,33.079019073569484
2014-03-27,58.3036,58.83520126342773,2.773900032043457,30.54024255788313,18.467475192943773,2.4562,5.6071,6024.3215,5888.3658,6026.0742,5888.3658,-2.2199881379357134,442748842.0,0.0,18.256130790190735,0.0,30.19073569482289
2014-03-28,56.0576,56.99039840698242,2.6909000873565674,27.067254685777286,14.608599779492836,2.3727,5.6071,5880.6656,5708.0865,5895.5768,5689.2421,-3.0616185563743215,499794480.0,0.0,14.441416893732969,0.0,26.7574931880109
2014-03-31,56.9513,57.31919860839844,2.7039999961853027,27.56339581036384,15.711135611907387,2.3842,5.6071,5702.6072,5720.8462,5774.6867,5680.7448,0.22353725718766893,358143775.0,1.639344262295082,15.531335149863759,1.639344262295082,27.247956403269757
2014-04-01,57.0148,57.54809951782226,2.7314000129699707,29.272326350606388,16.31753031973539,2.3939,5.6071,5711.3065,5797.0108,5799.3641,5711.1259,1.331351994745114,323164541.0,3.225806451612903,16.130790190735695,3.225806451612903,28.93732970027248
2014-04-02,56.6357,57.16550064086914,2.7132999897003174,28.25248070562293,15.159867695700116,2.378,5.6071,5793.4813,5753.5306,5805.5572,5741.165,-0.7500451784564549,306959823.0,1.5873015873015872,14.986376021798364,3.1746031746031744,27.90190735694823
2014-04-03,56.5759,57.10509872436523,2.710400104522705,28.05953693495039,14.9393605292172,2.3754,5.6071,5763.3939,5749.3028,5796.7742,5724.33,-0.07348183739562733,294605271.0,1.5625,14.768392370572206,3.125,27.73841961852861
2014-04-04,56.7774,58.04980087280274,2.755300045013428,29.933847850055127,17.695700110253586,2.4114,5.6071,5746.073,5844.445,5845.107,5737.0859999999975,1.6548476103919818,360468774.0,7.6923076923076925,17.493188010899182,7.6923076923076925,29.591280653950953
2014-04-08,53.3103,59.34920120239258,2.8285999298095703,33.29658213891952,19.790518191841237,2.4498,5.6071,5826.573,5994.795,6011.502,5817.823,2.5725282725733645,563462899.0,10.606060606060606,19.564032697547685,15.151515151515152,32.915531335149865
2014-04-09,53.4708,59.57949829101562,2.8427000045776367,34.288864388092605,20.23153252480705,2.459,5.6071,6008.45,6035.2869999999975,6051.855,5998.431,0.6754526218160953,402899953.0,11.940298507462686,20.0,20.8955223880597,33.89645776566758
2014-04-10,53.4815,59.81209945678711,2.853800058364868,34.89525909592061,20.67254685777288,2.4659,5.6071,6051.1709999999985,6050.781,6085.8809999999985,6033.507,0.2567234996446679,439650497.0,13.23529411764706,20.435967302452315,25.0,34.49591280653951
2014-04-11,53.4918,59.82369995117188,2.854300022125244,34.97794928335171,20.727673649393605,2.4663,5.6071,6024.679,6047.885,6056.087,5985.875,-0.04786159009886047,416758679.0,14.492753623188406,20.490463215258856,27.536231884057973,34.60490463215259
2014-04-14,53.7742,59.89440155029297,2.8675000667572017,35.61190738699008,21.1135611907387,2.4799,5.6071,6037.887,6085.983,6089.434,6034.21,0.6299392266883374,341407207.0,15.714285714285714,20.87193460490463,30.0,35.20435967302452
2014-04-15,53.1681,59.291099548339844,2.848700046539306,34.67475192943771,19.57001102535833,2.4535,5.6071,6139.139,6058.495,6161.329000000002,6051.323,-0.451660808122538,428294722.0,9.859154929577464,19.346049046321525,23.943661971830984,34.27792915531335
2014-04-16,53.2836,59.43569946289063,2.8424999713897705,34.178610804851154,19.90077177508269,2.4526,5.6071,6042.465,6054.958000000001,6068.87,6000.941,-0.058380835504531436,336711630.0,12.5,19.673024523160763,19.444444444444446,33.787465940054496
2014-04-17,53.0795,59.27410125732422,2.8190000057220463,32.8555678059537,19.514884233737604,2.4432,5.6071,6057.382,6020.384,6078.625,6020.368,-0.571003134951549,297453715.0,9.58904109589041,19.291553133514984,12.32876712328767,32.47956403269755
2014-04-18,51.3725,58.82509994506836,2.8215999603271484,33.02094818081588,18.412348401323047,2.4274,5.6071,6001.973000000001,6035.239000000001,6040.408,5983.594,0.24674505812253114,299484310.0,8.108108108108109,18.201634877384194,13.513513513513514,32.643051771117165
2014-04-21,50.3874,54.82339859008789,2.7697999477386475,30.48511576626241,9.812568908489526,2.4036,5.6071,5989.773,5925.53,6046.068,5920.449000000001,-1.817807049563403,313550496.0,0.0,9.700272479564033,8.0,30.13623978201635
2014-04-22,50.8912,55.82809829711914,2.762500047683716,30.264608599779486,11.631753031973536,2.3965,5.6071,5910.404,5895.491,5944.706,5801.079000000002,-0.5069419950620411,318729868.0,1.3157894736842104,11.498637602179837,7.894736842105263,29.918256130790187
2014-04-23,51.5615,56.57659912109375,2.819299936294556,32.91069459757442,13.616317530319732,2.4384,5.6071,5893.111,6004.118,6005.493,5880.712,1.8425437338467725,374466241.0,2.5974025974025974,13.460490463215258,15.584415584415584,32.53405994550408
2014-04-24,51.0505,55.68339920043945,2.785399913787842,31.09151047409041,11.025358324145534,2.4083,5.6071,5997.245,5934.736,6029.613,5934.214,-1.1555735580146909,392333978.0,1.282051282051282,10.899182561307901,11.538461538461538,30.73569482288828
2014-04-25,49.7916,53.68629837036133,2.7156999111175537,28.445424476295482,8.544652701212788,2.3514,5.6071,5920.434,5795.168000000002,5920.434,5790.484,-2.351713707231463,315449589.0,0.0,8.446866485013624,5.063291139240507,28.119891008174385
2014-04-28,48.2207,53.16809844970703,2.6354000568389893,23.098125689084892,7.883131201764058,2.2772,5.6071,5770.339,5604.02,5770.339,5601.614000000001,-3.2984030833963613,320485426.0,0.0,7.79291553133515,0.0,22.833787465940055
2014-04-29,51.6904,52.26100158691406,2.65120005607605,24.035281146637267,7.276736493936053,2.3612,5.6071,5598.656999999997,5656.925,5658.887,5587.529,0.9440544466293792,273102602.0,0.0,7.193460490463215,1.2345679012345678,23.760217983651227
2014-04-30,51.9333,52.72850036621094,2.6631999015808105,24.77949283351709,7.497243660418963,2.3723,5.6071,5655.858,5688.9919999999975,5695.335,5645.374,0.5668627390322482,199321522.0,1.2195121951219512,7.4114441416893735,2.4390243902439024,24.46866485013624
2014-05-05,52.3938,53.19609832763672,2.6872000694274902,26.79162072767365,7.938257993384785,2.3933,5.6071,5690.415,5743.6169999999975,5747.193,5673.904,0.9601876747233956,213536993.00000003,3.614457831325301,7.84741144414169,3.614457831325301,26.485013623978205
2014-05-06,52.7817,53.58990097045898,2.707099914550781,27.894156560088202,8.379272326350605,2.411,5.6071,5739.273,5795.119000000002,5826.909000000002,5736.795,0.8966823519047231,272284738.0,4.761904761904762,8.283378746594005,7.142857142857142,27.574931880108995
2014-05-07,52.1142,52.91220092773438,2.672800064086914,25.57883131201764,7.552370452039693,2.3805,5.6071,5780.871,5723.485,5780.871,5720.196999999999,-1.2361092153586497,255598489.0,2.3529411764705883,7.465940054495913,3.5294117647058822,25.286103542234333
2014-05-08,52.1449,52.94329833984375,2.6819000244140625,26.350606394707818,7.607497243660418,2.3819,5.6071,5703.434,5720.821999999999,5790.526,5700.009,-0.04652759638576071,252524140.0,3.488372093023256,7.520435967302452,4.651162790697675,26.049046321525886
2014-05-09,51.5549,52.34429931640625,2.651599884033203,24.090407938257993,7.33186328555678,2.355,5.6071,5721.366,5653.201,5729.946,5614.802,-1.1820154516256596,241672653.0,1.1494252873563218,7.247956403269755,2.2988505747126435,23.814713896457764
2014-05-12,52.7609,53.56880187988281,2.7135999202728267,28.335170893054023,8.32414553472988,2.4101,5.6071,5699.432,5783.729,5784.148,5663.999,2.3089219718173872,335903624.0,7.954545454545454,8.228882833787466,13.636363636363635,28.010899182561307
2014-05-13,53.0425,53.854698181152344,2.728199958801269,29.21719955898568,8.7651598676957,2.4229,5.6071,5787.459,5820.7109999999975,5821.065,5773.667,0.6394144677248876,344272056.0,11.235955056179774,8.664850136239782,15.730337078651685,28.882833787465938
2014-05-14,52.8366,53.64559936523438,2.717600107192993,28.61080485115767,8.489525909592063,2.4135,5.6071,5808.516,5800.58,5831.429,5785.635,-0.3458512198939324,250804450.0,10.0,8.392370572207085,15.555555555555555,28.283378746594007
2014-05-15,52.5673,53.37220001220703,2.703700065612793,27.50826901874311,8.04851157662624,2.4012,5.6071,5797.312,5759.691,5896.781999999997,5757.368,-0.7049122673939524,421348167.0,7.6923076923076925,7.956403269754768,8.791208791208792,27.193460490463217
2014-05-16,52.5959,53.40129852294922,2.705199956893921,27.61852260198456,8.103638368246969,2.4025,5.6071,5755.2069999999985,5754.894,5790.495,5674.049,-0.08328571793173578,306126209.0,8.695652173913043,8.010899182561309,10.869565217391305,27.30245231607629
2014-05-19,52.2069,53.00630187988281,2.68560004234314,26.653803748621826,7.717750826901875,2.3847,5.6071,5835.5080000000025,5708.46,5850.45,5695.172,-0.8068610820633741,359081818.0,5.376344086021505,7.629427792915531,6.451612903225806,26.321525885558582
2014-05-20,52.2436,53.04359817504883,2.6881999969482417,26.901874310915108,7.772877618522601,2.3864,5.6071,5735.451,5718.388000000001,5776.3809999999985,5697.66,0.17391730869621375,347658878.0,6.382978723404255,7.68392370572207,8.51063829787234,26.59400544959128
2014-05-21,52.6932,53.5,2.711800098419189,28.16979051819184,8.213891951488423,2.407,5.6071,5712.62,5775.312,5775.312,5667.301,0.9954553625951924,259811005.0,11.578947368421053,8.119891008174388,15.789473684210526,27.84741144414169
2014-05-22,52.7228,53.53010177612305,2.7132999897003174,28.25248070562293,8.26901874310915,2.4083,5.6071,5804.323,5798.743,5858.411,5794.055,0.40570968287082143,388812519.0,12.5,8.174386920980927,17.708333333333336,27.95640326975477
2014-05-23,53.2676,54.08319854736328,2.74180006980896,29.43770672546857,8.875413450937156,2.4332,5.6071,5800.294,5875.9,5877.071999999999,5796.161,1.3305814725708531,371932796.0,18.556701030927837,8.773841961852861,23.711340206185564,29.1008174386921
2014-05-26,54.0325,54.85979843139648,2.7822999954223646,30.98125689084895,9.867695700110254,2.4681,5.6071,5941.251,5967.566999999999,5973.993,5940.276999999999,1.5600503752616683,473408333.0,20.408163265306122,9.754768392370572,28.57142857142857,30.626702997275206
2014-05-27,53.5679,54.38819885253906,2.7588999271392822,30.044101433296586,9.095920617420065,2.4469,5.6071,5966.146,5917.748000000001,5984.959,5913.696999999999,-0.834829336645913,433921150.0,19.19191919191919,8.991825613079019,25.252525252525253,29.70027247956403
2014-05-28,54.5435,55.37860107421875,2.8090999126434326,32.19404630650496,10.474090407938258,2.4915,5.6071,5916.807,6044.408,6045.813,5909.021,2.140341224398213,515459759.0,22.0,10.354223433242508,32.0,31.82561307901907
2014-05-29,53.9058,54.731300354003906,2.7767999172210693,30.595369349503866,9.536934950385886,2.4624,5.6071,6035.628000000002,5968.764,6047.661,5964.228,-1.251470780926771,450173403.0,19.801980198019802,9.427792915531336,28.71287128712871,30.24523160762943
2014-05-30,54.7898,55.62879943847656,2.8224000930786133,33.0760749724366,10.859977949283351,2.5027,5.6071,5978.234,6082.235,6095.765,5950.709,1.901080357675384,550941684.0,23.52941176470588,10.735694822888284,37.254901960784316,32.69754768392371
2014-06-03,54.5334,55.36840057373047,2.809200048446656,32.24917309812569,10.41896361631753,2.491,5.6071,6098.764,6049.785,6114.765,6047.5859999999975,-0.5335209836515661,456233572.0,22.330097087378643,10.299727520435967,33.00970873786408,31.88010899182561
2014-06-04,53.9242,54.749900817871094,2.7778000831604004,30.65049614112459,9.647188533627343,2.4632,5.6071,6029.36,5978.813,6031.5819999999985,5919.95,-1.1731325989270651,474690400.0,20.192307692307693,9.536784741144414,28.846153846153843,30.299727520435965
2014-06-05,54.5037,55.33829879760742,2.807800054550171,32.083792723263514,10.363836824696802,2.4897,5.6071,5959.547,6044.851,6045.24,5940.488,1.1045336256544491,405907960.0,22.857142857142858,10.245231607629428,32.38095238095238,31.716621253405997
2014-06-06,54.0478,54.87540054321289,2.7843000888824463,31.036383682469683,9.922822491730981,2.4688,5.6071,6041.34,5994.17,6057.5480000000025,5963.303000000001,-0.8384160337450763,383623331.0,22.641509433962266,9.809264305177113,30.18867924528302,30.68119891008174
2014-06-09,53.6803,54.50220108032226,2.765399932861328,30.319735391400233,9.151047409040793,2.4521,5.6071,5974.252,5941.464,6006.52,5939.553000000001,-0.8792877078895015,404068455.0,18.69158878504673,9.04632152588556,25.233644859813083,29.972752043596728
2014-06-10,54.5007,55.33530044555664,2.8076999187469482,32.02866593164278,10.308710033076077,2.4895,5.6071,5947.012,6040.5880000000025,6041.189,5926.357,1.668343021181308,437070356.0,24.074074074074073,10.190735694822889,33.33333333333333,31.662125340599456
2014-06-11,54.7179,55.55580139160156,2.8189001083374023,32.80044101433297,10.749724366041896,2.4994,5.6071,6022.9969999999985,6075.494000000002,6079.294,6016.016,0.5778576522682882,416088573.0,27.522935779816514,10.626702997275205,37.61467889908257,32.42506811989101
2014-06-12,55.6384,56.49039840698242,2.8671998977661133,35.556780595369354,13.175303197353909,2.5415,5.6071,6068.564,6176.444,6196.355,6064.779,1.6615932794930048,649846037.0,30.909090909090907,13.024523160762943,54.54545454545454,35.14986376021799
