date,PE,PE_TTM,PB_LF,VAL_PB_PERCENTILE,VAL_PE_PERCENTILE,PS,ROE_TTM,OPEN,CLOSE,HIGH,LOW,PCT_CHG,VOLUME
2013-07-15,,,2.6921000480651855,0.5277044854881267,,2.9669,8.9297,,1594.821,,,2.863804646482878,323879677.0
2013-07-16,,,2.7562999725341797,1.4775725593667546,,3.0377,8.9297,,1627.5,,,2.0490700837272704,421352833.0
2013-07-17,,,2.669300079345703,0.31662269129287596,,2.9417,8.9297,,1576.227,,,-3.1504147465437735,315996358.0
2013-07-18,,,2.6791999340057373,0.36939313984168864,,2.9526,8.9297,,1585.262,,,0.573204240252188,273382420.0
2013-07-19,,,2.6026999950408936,0.0,,2.8684,8.9297,,1535.722,,,-3.1250354830936438,331670422.0
2013-07-22,,,2.663300037384033,0.15831134564643798,,2.9351,8.9297,,1573.404,,,2.4536993023476916,240830797.00000003
2013-07-23,,,2.7416999340057373,1.108179419525066,,3.0213,8.9297,,1621.215,,,3.038698261857725,323731155.0
2013-07-24,,,2.773900032043457,2.058047493403694,,3.0568,8.9297,,1645.685,,,1.5093618058061409,419802143.0
2013-07-25,,,2.731300115585327,0.79155672823219,,3.0098,8.9297,,1624.229,,,-1.3037732008251823,380011149.0
2013-07-26,,,2.7376999855041504,0.9498680738786279,,3.0173,8.9297,,1633.747,,,0.5860011119121767,266739949.00000003
2013-07-29,,,2.7446999549865723,1.3192612137203166,,3.0291,8.9297,,1638.287,,,0.2778888040804337,350640504.0
2013-07-30,,,2.6793999671936035,0.4221635883905013,,2.958,8.9297,,1600.347,,,-2.3158335505317478,244819068.00000003
2013-07-31,,,2.684299945831299,0.47493403693931396,,2.9633,8.9297,,1598.496,,,-0.11566241571358495,176813431.0
2013-08-01,,,2.7778000831604004,2.216358839050132,,3.0667,8.9297,,1655.86,,,3.5886233059075408,247143404.99999997
2013-08-02,,,2.8199000358581543,3.7994722955145117,,3.1142,8.9297,,1676.884,,,1.2696725568586786,335726308.0
2013-08-05,,,2.8229000568389893,3.9050131926121368,,3.1175,8.9297,,1679.901,,,0.17991703659883765,225844292.0
2013-08-06,,,2.8543999195098877,5.171503957783641,,3.1523,8.9297,,1701.163,,,1.2656698222097578,267931271.0
2013-08-07,,,2.8803000450134277,6.912928759894458,,3.1809,8.9297,,1708.867,,,0.45286665651674474,369792760.0
2013-08-08,,,2.88700008392334,7.440633245382585,,3.1909,8.9297,,1717.861,,,0.5263136335361466,331654864.0
2013-08-09,,,2.8696000576019287,6.121372031662269,,3.1736,8.9297,,1709.242,,,-0.501728603187344,277182411.0
2013-08-12,,,2.893199920654297,7.9155672823219,,3.1938,8.9297,,1723.491,,,0.8336443873951157,293276303.0
2013-08-13,,,2.8977999687194824,8.284960422163588,,3.1997,8.9297,,1727.866,,,0.25384524781388473,289111007.0
2013-08-14,,,2.86929988861084,6.068601583113456,,3.1683,8.9297,,1710.758,,,-0.9901230766737669,234081368.00000003
2013-08-15,,,2.856300115585327,5.435356200527704,,3.1558,8.9297,,1702.092,,,-0.5065590808284948,215259875.0
2013-08-16,,,2.766700029373169,1.8469656992084433,,3.058,8.9297,,1649.799,,,-3.0722781142265,258864608.0
2013-08-19,,,2.821899890899658,3.8522427440633242,,3.119,8.9297,,1684.935,,,2.1297139833397867,207976101.0
2013-08-20,,,2.8169000148773193,3.641160949868074,,3.1226,8.9297,,1679.594,,,-0.31698552169667643,218119920.00000003
2013-08-21,,,2.8526999950408936,5.065963060686015,,3.1623,8.9297,,1700.335,,,1.2348817630927464,204511344.0
2013-08-22,,,2.8731000423431396,6.54353562005277,,3.1864,8.9297,,1716.91,,,0.9748079055009774,246510834.0
2013-08-23,,,2.88070011138916,6.965699208443271,,3.1965,8.9297,,1722.166,,,0.30613136390374907,317324538.0
2013-08-26,,,2.917099952697754,9.129287598944591,,3.2407,8.9297,,1749.319,,,1.5766772773356357,260624083.0
2013-08-27,,,2.9219000339508057,9.445910290237466,,3.2497,8.9297,,1752.5,,,0.18184219116124847,227625552.99999997
2013-08-28,,,2.881999969482422,7.071240105540897,,3.2062,8.9297,,1724.257,,,-1.6115834522111234,282401165.0
2013-08-29,,,2.8775999546051025,6.860158311345646,,3.1864,8.9297,,1708.719,,,-0.9011417671495613,262525529.0
2013-08-30,,,2.8452999591827393,4.643799472295514,,3.1564,8.9297,,1690.608,,,-1.0599168148771159,300472714.0
2013-09-02,,,2.9049999713897705,8.70712401055409,,3.2226,8.9297,,1733.665,,,2.5468352214114693,301488456.0
2013-09-03,,,2.9298999309539795,9.868073878627968,,3.2503,8.9297,,1750.239,,,0.956009378974604,272538985.0
2013-09-04,,,2.9655001163482666,11.767810026385224,,3.2898,8.9297,,1769.815,,,1.118475819588069,307029699.0
2013-09-05,,,2.981300115585327,12.348284960422165,,3.3381,8.9297,,1783.305,,,0.7622265604032065,344424368.0
2013-09-06,,,2.98009991645813,12.189973614775726,,3.3367,8.9297,,1794.755,,,0.642066275819338,404760175.0
2013-09-09,,,2.956899881362915,11.081794195250659,,3.3108,8.9297,,1786.167,,,-0.47850542274573366,361240430.0
2013-09-10,,,3.0041000843048096,13.29815303430079,,3.3636,8.9297,,1811.812,,,1.4357560071370696,362416042.0
2013-09-11,,,2.929500102996826,9.815303430079156,,3.2801,8.9297,,1776.262,,,-1.962124105591527,501858157.0
2013-09-12,,,2.9163999557495117,9.076517150395778,,3.2654,8.9297,,1768.644,,,-0.4288781722516125,303086366.0
2013-09-13,,,2.9263999462127686,9.656992084432718,,3.2767,8.9297,,1772.981,,,0.2452161090643447,276269349.0
2013-09-16,,,2.9628000259399414,11.556728232189974,,3.3175,8.9297,,1789.355,,,0.9235293553625237,316314108.0
2013-09-17,,,2.9200000762939453,9.393139841688654,,3.2695,8.9297,,1760.711,,,-1.6008002883720673,278072992.0
2013-09-18,,,2.922499895095825,9.498680738786279,,3.2723,8.9297,,1760.731,,,0.0011359047566569306,266944291.0
2013-09-23,,,2.9802000522613525,12.242744063324539,,3.3368,8.9297,,1796.364,,,2.023761721694003,319008076.0
2013-09-24,,,3.0306999683380127,14.511873350923482,,3.3934,8.9297,,1831.223,,,1.940530983698177,448825754.0
2013-09-25,,,3.017199993133545,13.984168865435356,,3.3784,8.9297,,1824.733,,,-0.35440795577600376,358934542.0
2013-09-26,,,2.939300060272217,10.184696569920844,,3.2911,8.9297,,1775.568,,,-2.69436679229235,293103157.0
2013-09-27,,,3.0102999210357666,13.614775725593667,,3.3715,8.9297,,1812.755,,,2.0943720544637054,375662650.0
2013-09-30,,,3.0961999893188477,18.575197889182057,,3.4677,8.9297,,1859.599,,,2.5841329909447124,301863491.0
2013-10-08,,,3.1900999546051025,29.182058047493403,,3.5729,8.9297,,1905.045,,,2.4438602085718557,326292042.0
2013-10-09,,,3.210599899291992,31.609498680738785,,3.5959,8.9297,,1916.722,,,0.6129514000981555,294785048.0
2013-10-10,,,3.219599962234497,32.71767810026385,,3.6059,8.9297,,1915.667,,,-0.05504188922546221,324127516.0
2013-10-11,,,3.262500047683716,36.517150395778366,,3.654,8.9297,,1941.345,,,1.3404208560256095,296542945.0
2013-10-14,,,3.259399890899658,36.2532981530343,,3.6505,8.9297,,1944.167,,,0.14536313741245832,276542290.0
2013-10-15,,,3.2204999923706055,32.87598944591029,,3.607,8.9297,,1926.017,,,-0.9335617773575966,259025650.99999997
2013-10-16,,,3.1928999423980713,29.445910290237464,,3.576,8.9297,,1915.799,,,-0.5305249122930937,311087863.0
2013-10-17,,,3.226300001144409,33.24538258575198,,3.6136,8.9297,,1920.035,,,0.22110879064035963,409020122.0
2013-10-18,,,3.2365000247955322,33.98416886543536,,3.625,8.9297,,1929.141,,,0.47426218792886554,296524922.0
2013-10-21,,,3.38700008392334,45.27704485488127,,3.7935,8.9297,,2013.513,,,4.373552788520893,425499547.0
2013-10-22,,,3.362299919128418,43.95778364116095,,3.7667,8.9297,,1998.346,,,-0.7532605947912885,470748717.0
2013-10-23,,,3.210700035095215,31.6622691292876,,3.5969,8.9297,,1912.736,,,-4.284042903481174,420671994.00000006
2013-10-24,,,3.1942999362945557,29.604221635883903,,3.5809,8.9297,,1907.278,,,-0.28535040904756764,245234011.0
2013-10-25,,,3.0973000526428223,18.78627968337731,,3.4755,8.9297,,1854.678,,,-2.757857008784242,295456619.0
2013-10-28,,,3.1034998893737793,19.49868073878628,,3.4884,8.9297,,1855.356,,,0.036556210835513414,270992047.0
2013-10-29,,,2.9951999187469482,12.902374670184697,,3.3814,8.9297,,1795.667,,,-3.2171184398034707,376986805.0
2013-10-30,,,3.013200044631958,13.720316622691293,,3.4111,8.9297,,1811.373,,,0.8746610590939261,215909516.0
2013-10-31,,,2.914900064468384,9.023746701846965,,3.3031,8.9297,,1758.53,,,-2.9172898127553006,199727596.0
2013-11-01,,,2.906100034713745,8.812664907651715,,3.2931,8.9297,,1750.87,,,-0.43559109028564097,188934722.0
2013-11-04,,,2.926100015640259,9.604221635883906,,3.3157,8.9297,,1762.213,,,0.6478493548921436,161506559.0
2013-11-05,,,3.0097999572753906,13.562005277044856,,3.4106,8.9297,,1810.947,,,2.7654999707753785,238402071.0
2013-11-06,,,3.015000104904175,13.773087071240106,,3.4166,8.9297,,1808.4638,,,-0.1371216275241571,264563002.0
2013-11-07,,,2.9521000385284424,10.765171503957784,,3.3452,8.9297,,1772.9771,,,-1.9622565848428888,225604752.99999997
2013-11-08,,,2.8531999588012695,5.118733509234828,,3.2332,8.9297,,1723.3462,,,-2.7992972949284067,194892281.0
2013-11-11,,,2.8685998916625977,6.015831134564644,,3.2506,8.9297,,1734.0824,,,0.6229856775150607,137981080.0
2013-11-12,,,2.8935999870300293,7.968337730870713,,3.279,8.9297,,1745.3788,,,0.6514338649651221,174844734.0
2013-11-13,,,2.813499927520752,3.5356200527704487,,3.1882,8.9297,,1710.2399,,,-2.0132535126472213,253007371.0
2013-11-14,,,2.8701000213623047,6.33245382585752,,3.2523,8.9297,,1744.3386,,,1.9937963089271866,205547082.0
2013-11-15,,,2.9173998832702637,9.182058047493404,,3.3059,8.9297,,1774.8929,,,1.751626662392268,261439027.0
2013-11-18,,,3.0280001163482666,14.45910290237467,,3.4313,8.9297,,1845.803,,,3.995176272326068,341809392.0
2013-11-19,,,3.0566999912261963,15.672823218997362,,3.4626,8.9297,,1860.2481,,,0.7825916416865673,283278054.0
2013-11-20,,,3.0885000228881836,18.073878627968337,,3.4986,8.9297,,1881.1541,,,1.123828590390709,273452464.0
2013-11-21,,,3.103300094604492,19.393139841688654,,3.5154,8.9297,,1887.4502,,,0.33469347354371576,320124594.0
2013-11-22,,,3.0432000160217285,15.092348284960423,,3.4473,8.9297,,1852.2322,,,-1.8659035348323403,243247150.0
2013-11-25,,,3.0422000885009766,14.986807387862797,,3.4462,8.9297,,1857.441,,,0.28121744131216975,267595548.0
2013-11-26,,,3.108099937438965,19.656992084432716,,3.5209,8.9297,,1902.1679,,,2.4079849642599624,352104180.0
2013-11-27,,,3.1470999717712402,23.82585751978892,,3.5651,8.9297,,1927.1964,,,1.3157881593943481,337540568.0
2013-11-28,,,3.171799898147583,26.6754617414248,,3.593,8.9297,,1944.1603,,,0.8802372192060948,399434873.0
2013-11-29,,,3.2081000804901123,31.398416886543533,,3.6341,8.9297,,1968.0984,,,1.2312822147433047,331558163.0
2013-12-02,,,2.973099946975708,12.084432717678101,,3.3679,8.9297,,1830.2707,,,-7.0030898861561015,468052758.0
2013-12-03,,,3.025099992752075,14.274406332453825,,3.4268,8.9297,,1866.3917,,,1.9735332046784042,250080129.0
2013-12-04,,,3.0701000690460205,16.728232189973617,,3.4778,8.9297,,1894.7901,,,1.521566989394565,265426913.0
2013-12-05,,,3.0408999919891357,14.88126649076517,,3.4448,8.9297,,1875.3875,,,-1.0239973282528705,317737929.0
2013-12-06,,,3.0055999755859375,13.350923482849606,,3.4047,8.9297,,1849.0509,,,-1.4043284387893216,280529356.0
2013-12-09,,,3.025899887084961,14.353562005277047,,3.4277,8.9297,,1865.6466,,,0.8975253196112708,180842718.0
2013-12-10,,,3.0225000381469727,14.036939313984167,,3.4239,8.9297,,1864.3531,,,-0.06933253060895855,189884015.0
2013-12-11,,,2.9644999504089355,11.6622691292876,,3.3581,8.9297,,1831.3437,,,-1.7705551593204174,197547188.0
2013-12-12,,,2.9707999229431152,11.978891820580474,,3.3653,8.9297,,1834.7182,,,0.18426360928317964,157962961.0
2013-12-13,,,2.982100009918213,12.401055408970976,,3.3781,8.9297,,1842.0049,,,0.3971563589438358,146203716.0
2013-12-16,,,2.9303998947143555,9.92084432717678,,3.3195,8.9297,,1810.2829,,,-1.7221452559653878,163112885.0
2013-12-17,,,2.927000045776367,9.70976253298153,,3.3157,8.9297,,1807.1592,,,-0.1725531407273345,199825438.0
2013-12-18,,,2.95770001411438,11.134564643799472,,3.3505,8.9297,,1829.8607,,,1.2561981257655606,197692649.0
2013-12-19,,,2.910599946975708,8.918205804749341,,3.2971,8.9297,,1799.4507,,,-1.661875136178391,180498459.0
2013-12-20,,,2.836199998855591,4.379947229551451,,3.2128,8.9297,,1756.983,,,-2.3600368712518853,166962613.0
2013-12-23,,,2.797300100326538,2.9023746701846966,,3.1687,8.9297,,1735.9023,,,-1.1998237888471306,126589505.0
2013-12-24,,,2.8178000450134277,3.6939313984168867,,3.192,8.9297,,1748.4215,,,0.7211926615916089,184066921.0
2013-12-25,,,2.8608999252319336,5.699208443271768,,3.2408,8.9297,,1770.5345,,,1.264740796198174,184566033.0
2013-12-26,,,2.8096001148223877,3.37730870712401,,3.1827,8.9297,,1739.1439,,,-1.7729448367145602,160786887.0
2013-12-27,,,2.9094998836517334,8.865435356200528,,3.2959,8.9297,,1798.4973,,,3.4127940764418616,250630662.0
2013-12-30,,,2.942199945449829,10.395778364116095,,3.3329,8.9297,,1813.8936,,,0.8560646713231156,263107519.0
2013-12-31,,,2.9479000568389893,10.501319261213721,,3.3394,8.9297,,1815.845,,,0.10758073130639643,208333643.0
2014-01-02,,,2.9921998977661133,12.612137203166226,,3.3896,8.9297,,1843.085,,,1.5001280395628487,279737312.0
2014-01-03,,,2.986999988555908,12.559366754617415,,3.3836,8.9297,,1837.6809,,,-0.29320948301353283,317864111.0
2014-01-06,,,2.9416000843048096,10.343007915567282,,3.3322,8.9297,,1808.9716,,,-1.5622570817381833,325083931.0
2014-01-07,,,2.980600118637085,12.295514511873352,,3.3764,8.9297,,1835.8418,,,1.4853853979797051,301694178.0
2014-01-08,,,3.0023999214172363,13.24538258575198,,3.401,8.9297,,1851.0454,,,0.8281541470512357,331174435.0
2014-01-09,,,2.946700096130371,10.448548812664908,,3.338,8.9297,,1817.7297,,,-1.7998315978635575,302811401.0
2014-01-10,,,2.8850998878479004,7.33509234828496,,3.2682,8.9297,,1774.4192,,,-2.3826699866322283,250608046.0
2014-01-13,,,2.8350000381469727,4.221635883905013,,3.2115,8.9297,,1744.2127,,,-1.702331669990947,195815113.0
2014-01-14,,,2.869999885559082,6.279683377308707,,3.3387,8.9297,,1788.7536,,,2.5536392436541693,254427833.0
2014-01-15,,,2.9560999870300293,10.923482849604222,,3.4389,8.9297,,1836.1277,,,2.6484419094949687,297980309.0
2014-01-16,,,2.9551000595092773,10.870712401055409,,3.4377,8.9297,,1838.9318,,,0.1527181361078569,270143316.0
2014-01-17,,,2.9370999336242676,10.13192612137203,,3.2722,8.9297,,1815.8133,,,-1.2571700592702806,314733619.0
2014-01-20,,,2.919100046157837,9.287598944591029,,3.2522,8.9297,,1803.9096,,,-0.6555574849022238,323069764.0
2014-01-21,,,2.9941999912261963,12.717678100263852,,3.3358,8.9297,,1852.8637,,,2.7137778966307486,358256545.0
2014-01-22,,,3.058199882507324,15.8311345646438,,3.4072,8.9297,,1894.0033,,,2.2203252187411286,409432581.0
2014-01-23,,,3.148699998855591,23.957783641160947,,3.508,8.9297,,1948.5508,,,2.88001082152285,485081761.00000006
2014-01-24,,,3.1861000061035156,28.654353562005277,,3.5497,8.9297,,1975.1391,,,1.3645166448829622,439050853.0
2014-01-27,,,3.154099941253662,24.74934036939314,,3.5139,8.9297,,1962.7097,,,-0.6292923875589312,388741349.0
2014-01-28,,,3.1435999870300293,23.16622691292876,,3.5023,8.9297,,1953.2071,,,-0.4841571833063254,311093360.0
2014-01-29,,,3.166300058364868,26.068601583113455,,3.5257,8.9297,,1966.1072,,,0.6604573575428759,278771148.0
2014-01-30,,,3.1029999256134033,19.234828496042216,,3.4553,8.9297,,1929.9808,,,-1.8374583033926064,218844871.0
2014-02-07,,,3.2065999507904053,31.081794195250662,,3.5706,8.9297,,1995.5586,,,3.397847273921068,317057160.0
2014-02-10,,,3.331700086593628,41.741424802110814,,3.7099,8.9297,,2076.7236,,,4.067282213611755,513810126.99999994
2014-02-11,,,3.342900037765503,42.53298153034301,,3.7224,8.9297,,2093.2545,,,0.7960086744331409,528966963.99999994
2014-02-12,,,3.414599895477295,47.38786279683377,,3.8023,8.9297,,2131.8402,,,1.8433353421669505,568621562.0
2014-02-13,,,3.33240008354187,41.84696569920845,,3.7108,8.9297,,2086.23,,,-2.13947555731429,540796561.0
2014-02-14,,,3.3750998973846436,44.749340369393146,,3.7583,8.9297,,2111.4711,,,1.2098905681540477,368335992.0
2014-02-17,,,3.486799955368042,51.398416886543544,,3.8827,8.9297,,2180.1354,,,3.25196494519863,562839708.0
2014-02-18,,,3.518899917602539,52.13720316622691,,3.9184,8.9297,,2201.0256,,,0.9582065407497086,667724165.0
2014-02-19,,,3.5039000511169434,51.82058047493404,,3.9017,8.9297,,2190.1226,,,-0.49535998127417474,473560579.0
2014-02-20,,,3.393699884414673,45.857519788918204,,3.779,8.9297,,2132.7096,,,-2.621451420116847,448421098.00000006
2014-02-21,,,3.3587000370025635,43.58839050131926,,3.74,8.9297,,2109.156,,,-1.1043978983355347,317266983.0
2014-02-24,,,3.3994998931884766,46.437994722955146,,3.7855,8.9297,,2134.7456,,,1.2132625562073287,397367257.0
2014-02-25,,,3.185499906539917,28.416886543535618,,3.5508,8.9297,,1994.8759,,,-6.552054727270555,522400112.0
2014-02-26,,,3.198699951171875,30.21108179419525,,3.5702,8.9297,,2006.6761,,,0.5915255179532674,381515866.0
2014-02-27,,,3.1303999423980713,21.53034300791557,,3.496,8.9297,,1968.7113,,,-1.8919246608857287,396483334.0
2014-02-28,,144.71409606933594,3.1415998935699463,22.875989445910292,97.53440366972477,3.5232,8.9297,,1985.5511,,,0.8553717347993061,329335787.0
2014-03-03,,148.0780029296875,3.2146999835968018,32.084432717678105,97.64908256880734,3.6051,8.9297,,2030.7536,,,2.2765719804441247,303883889.0
2014-03-04,,149.1750946044922,3.2385001182556152,34.03693931398417,97.7637614678899,3.6318,8.9297,,2050.6789,,,0.9811776278520387,311649104.0
2014-03-05,,149.41940307617188,3.243799924850464,34.64379947229552,97.8211009174312,3.6378,8.9297,,2053.5572,,,0.14035839545627102,284266133.0
2014-03-06,,148.1177978515625,3.2155001163482666,32.189973614775724,97.70642201834863,3.6061,8.9297,,2038.0845,,,-0.7534584378755195,306882259.0
2014-03-07,,147.6251983642578,3.2047998905181885,30.87071240105541,97.59174311926606,3.5941,8.9297,,2028.1483,,,-0.48752640040193973,261092140.0
2014-03-10,,111.66069793701172,3.0589001178741455,15.936675461741427,90.30963302752293,3.3553,8.9297,,1934.7534,,,-4.604934461646616,285441852.0
2014-03-11,,111.14610290527344,3.044800043106079,15.145118733509236,90.0802752293578,3.3398,8.9297,,1923.485,,,-0.5824204779792689,212169862.0
2014-03-12,,110.12979888916016,3.0169999599456787,13.931398416886543,89.3348623853211,3.3093,8.9297,,1905.7139,,,-0.9239011481763535,216453394.0
2014-03-13,,112.71080017089844,3.0876998901367188,17.994722955145118,90.65366972477065,3.3868,8.9297,,1949.2649,,,2.285285320110219,206658072.0
2014-03-14,,112.93489837646484,3.093899965286255,18.36411609498681,90.71100917431193,3.3935,8.9297,,1953.587,,,0.22172974027286346,170439299.0
2014-03-17,,116.34559631347656,3.187299966812134,28.812664907651715,92.54587155963303,3.496,8.9297,,2015.0964,,,3.148536512579164,238987329.99999997
2014-03-18,,113.04060363769531,3.1802000999450684,27.78364116094987,90.94036697247707,3.4193,8.9297,,2006.7097,,,-0.4161934883115166,253294927.0
2014-03-19,,113.2157974243164,3.1851000785827637,28.28496042216359,91.11238532110092,3.4246,8.9297,,2009.3427,,,0.13120981076634108,216597558.0
2014-03-20,,109.50160217285156,3.0796000957489014,17.440633245382585,89.04816513761467,3.2202,8.9297,,1943.3854,,,-3.282531148121225,246438485.0
