date,PE,PE_TTM,PB_LF,VAL_PB_PERCENTILE,VAL_PE_PERCENTILE,PS,ROE_TTM,OPEN,CLOSE,HIGH,LOW,PCT_CHG,VOLUME
2007-01-15,59.5758,50.096900939941406,2.5281999111175537,46.255760368663594,79.95391705069125,1.5131,7.1702,1881.467,1986.539,1986.539,1881.467,5.568531045254082,3881263032.0
2007-01-16,61.6613,51.85060119628906,2.6166999340057373,48.41589861751152,80.84677419354838,1.5661,7.1702,1991.691,2055.016,2055.016,1991.041,3.4470503725323334,4807441898.0
2007-01-17,61.0722,51.324100494384766,2.5913000106811523,47.926267281105986,80.76036866359448,1.5512,7.1702,2064.289,2035.651,2093.89,1992.539,-0.942328429559673,5883288700.0
2007-01-18,62.405,52.44419860839844,2.6477999687194824,49.25115207373272,81.07718894009217,1.585,7.1702,2025.853,2085.403,2085.403,2002.656,2.4440338741758643,5094946000.0
2007-01-19,63.9789,54.230098724365234,2.7402000427246094,53.67223502304147,82.11405529953917,1.6396,7.1702,2097.505,2159.638,2159.646,2097.505,3.559743608309767,5792516800.0
2007-01-22,66.9958,56.787200927734375,2.8694000244140625,60.09504608294931,83.81336405529954,1.7169,7.1702,2183.437,2258.986,2259.029,2183.437,4.600215406470898,6358920100.0
2007-01-23,66.6716,56.72610092163086,2.8698999881744385,60.16705069124424,83.75576036866359,1.7163,7.1702,2267.454,2261.785,2268.687,2175.598,0.1239051503639234,6108017600.0
2007-01-24,67.3301,57.30730056762695,2.8970000743865967,61.664746543778804,83.89976958525345,1.7341,7.1702,2260.707,2283.696,2295.258,2236.575,0.9687481347696647,5104122200.0
2007-01-25,63.8583,54.40299987792969,2.762700080871582,54.83870967741935,82.34447004608295,1.6517,7.1702,2271.519,2174.239,2271.519,2172.984,-4.792975947761869,4817566000.0
2007-01-26,64.0922,54.36629867553711,2.776700019836426,55.47235023041475,82.31566820276498,1.6597,7.1702,2143.994,2186.27,2196.278,2061.66,0.5533430317458177,4475940500.0
2007-01-29,66.0351,56.09479904174805,2.870699882507324,60.26785714285714,83.49654377880185,1.7156,7.1702,2201.586,2260.596,2261.242,2201.586,3.3996715867665026,4564666200.0
2007-01-30,65.9687,55.96009826660156,2.85509991645813,59.30299539170507,83.38133640552995,1.707,7.1702,2271.474,2255.938,2280.725,2230.652,-0.20605185535141624,5024768700.0
2007-01-31,62.6678,53.13710021972656,2.712599992752075,51.90092165898618,81.39400921658986,1.6207,7.1702,2251.318,2142.891,2258.698,2129.786,-5.01108629758442,4904692400.0
2007-02-01,63.0722,53.5364990234375,2.734999895095825,53.168202764976954,81.62442396313364,1.6337,7.1702,2120.007,2165.405,2176.195,2080.162,1.0506367332729534,4233884500.0
2007-02-02,60.9199,51.91680145263672,2.7002999782562256,51.41129032258065,80.90437788018433,1.6014,7.1702,2170.03,2127.104,2190.958,2124.298,-1.7687684290005974,3861061000.0
2007-02-05,61.6221,52.51890182495117,2.728100061416626,52.62096774193549,81.10599078341014,1.6204,7.1702,2122.369,2152.25,2166.094,2118.871,1.1821706884101664,3013411000.0
2007-02-06,62.7672,53.582698822021484,2.7862000465393066,55.94758064516129,81.65322580645162,1.6537,7.1702,2158.498,2198.239,2198.626,2148.099,2.136787083284936,3087618500.0
2007-02-07,63.637,54.47249984741211,2.8376998901367188,58.46774193548387,82.43087557603687,1.6708,7.1702,2209.652,2237.944,2237.944,2208.378,1.8062185230996235,3832705000.0
2007-02-08,64.551,55.49089813232422,2.887700080871582,61.1463133640553,83.15092165898618,1.7002,7.1702,2245.078,2278.445,2282.193,2233.521,1.8097414412514434,3905389700.0
2007-02-09,63.7626,55.17530059814453,2.894399881362915,61.52073732718893,82.86290322580645,1.7039,7.1702,2282.627,2287.381,2300.806,2263.612,0.3921973100074697,3716182200.0
2007-02-12,64.9957,56.375999450683594,2.9600000381469727,64.86175115207374,83.58294930875576,1.7388,7.1702,2291.66,2341.072,2341.072,2291.66,2.3472696503118744,3618835300.0
